"";"id1";"id2";"tradeno";"bid1";"bid2";"payoff1";"payoff2"
"25761";8;4;25761;"defect";"defect";2;2
"25762";7;5;25762;"defect";"defect";2;2
"25763";1;6;25763;"cooperate";"defect";0;5
"25764";3;2;25764;"cooperate";"cooperate";4;4
"25765";1;5;25765;"cooperate";"cooperate";4;4
"25766";6;8;25766;"defect";"defect";2;2
"25767";4;2;25767;"defect";"defect";2;2
"25768";3;7;25768;"defect";"defect";2;2
"25769";5;7;25769;"defect";"defect";2;2
"25770";8;1;25770;"cooperate";"cooperate";4;4
"25771";6;4;25771;"defect";"defect";2;2
"25772";3;2;25772;"cooperate";"cooperate";4;4
"25773";4;1;25773;"cooperate";"cooperate";4;4
"25774";3;2;25774;"cooperate";"cooperate";4;4
"25775";5;7;25775;"defect";"defect";2;2
"25776";6;8;25776;"defect";"defect";2;2
"25777";4;8;25777;"defect";"defect";2;2
"25778";1;6;25778;"cooperate";"defect";0;5
"25779";3;5;25779;"cooperate";"cooperate";4;4
"25780";7;2;25780;"defect";"defect";2;2
"25781";1;8;25781;"cooperate";"cooperate";4;4
"25782";6;3;25782;"defect";"defect";2;2
"25783";5;4;25783;"defect";"defect";2;2
"25784";2;7;25784;"defect";"defect";2;2
"25785";8;2;25785;"cooperate";"cooperate";4;4
"25786";6;5;25786;"defect";"defect";2;2
"25787";3;7;25787;"defect";"defect";2;2
"25788";1;4;25788;"cooperate";"defect";0;5
"25789";5;2;25789;"cooperate";"cooperate";4;4
"25790";1;7;25790;"cooperate";"defect";0;5
"25791";8;3;25791;"cooperate";"cooperate";4;4
"25792";6;4;25792;"defect";"defect";2;2
"25793";2;3;25793;"cooperate";"cooperate";4;4
"25794";7;6;25794;"defect";"defect";2;2
"25795";5;8;25795;"cooperate";"cooperate";4;4
"25796";4;1;25796;"defect";"cooperate";5;0
"25797";8;3;25797;"cooperate";"cooperate";4;4
"25798";4;2;25798;"defect";"defect";2;2
"25799";7;6;25799;"defect";"defect";2;2
"25800";5;1;25800;"cooperate";"cooperate";4;4
"25801";6;7;25801;"defect";"defect";2;2
"25802";4;2;25802;"defect";"defect";2;2
"25803";1;8;25803;"cooperate";"cooperate";4;4
"25804";5;3;25804;"cooperate";"cooperate";4;4
"25805";5;2;25805;"cooperate";"cooperate";4;4
"25806";4;6;25806;"defect";"defect";2;2
"25807";1;8;25807;"cooperate";"cooperate";4;4
"25808";7;3;25808;"defect";"defect";2;2
"25809";8;6;25809;"defect";"defect";2;2
"25810";5;2;25810;"cooperate";"cooperate";4;4
"25811";1;3;25811;"cooperate";"cooperate";4;4
"25812";7;4;25812;"defect";"defect";2;2
"25813";3;4;25813;"defect";"defect";2;2
"25814";8;1;25814;"cooperate";"cooperate";4;4
"25815";2;7;25815;"defect";"defect";2;2
"25816";5;6;25816;"defect";"defect";2;2
"25817";5;7;25817;"defect";"defect";2;2
"25818";4;6;25818;"defect";"defect";2;2
"25819";3;2;25819;"cooperate";"cooperate";4;4
"25820";1;8;25820;"cooperate";"cooperate";4;4
"25821";4;7;25821;"defect";"defect";2;2
"25822";3;1;25822;"cooperate";"cooperate";4;4
"25823";6;8;25823;"defect";"defect";2;2
"25824";5;2;25824;"cooperate";"cooperate";4;4
"25825";3;5;25825;"cooperate";"cooperate";4;4
"25826";6;2;25826;"defect";"defect";2;2
"25827";4;8;25827;"defect";"defect";2;2
"25828";1;7;25828;"cooperate";"defect";0;5
"25829";4;7;25829;"defect";"defect";2;2
"25830";6;1;25830;"defect";"cooperate";5;0
"25831";5;3;25831;"cooperate";"cooperate";4;4
"25832";8;2;25832;"cooperate";"cooperate";4;4
"25833";6;8;25833;"defect";"defect";2;2
"25834";5;2;25834;"cooperate";"cooperate";4;4
"25835";7;1;25835;"defect";"cooperate";5;0
"25836";3;4;25836;"defect";"defect";2;2
"25837";3;2;25837;"cooperate";"cooperate";4;4
"25838";6;8;25838;"defect";"defect";2;2
"25839";1;4;25839;"cooperate";"defect";0;5
"25840";5;7;25840;"defect";"defect";2;2
"25841";4;7;25841;"defect";"defect";2;2
"25842";6;3;25842;"defect";"defect";2;2
"25843";2;1;25843;"cooperate";"cooperate";4;4
"25844";8;5;25844;"cooperate";"cooperate";4;4
"25845";8;2;25845;"cooperate";"cooperate";4;4
"25846";5;1;25846;"cooperate";"cooperate";4;4
"25847";6;4;25847;"defect";"defect";2;2
"25848";3;7;25848;"defect";"defect";2;2
"25849";6;1;25849;"defect";"cooperate";5;0
"25850";4;7;25850;"defect";"defect";2;2
"25851";3;2;25851;"cooperate";"cooperate";4;4
"25852";8;5;25852;"cooperate";"cooperate";4;4
"25853";7;5;25853;"defect";"defect";2;2
"25854";6;4;25854;"defect";"defect";2;2
"25855";8;3;25855;"cooperate";"cooperate";4;4
"25856";1;2;25856;"cooperate";"cooperate";4;4
"25857";7;2;25857;"defect";"defect";2;2
"25858";8;3;25858;"cooperate";"cooperate";4;4
"25859";5;4;25859;"defect";"defect";2;2
"25860";6;1;25860;"defect";"cooperate";5;0
"25861";4;2;25861;"defect";"defect";2;2
"25862";6;8;25862;"defect";"defect";2;2
"25863";3;5;25863;"cooperate";"cooperate";4;4
"25864";7;1;25864;"defect";"cooperate";5;0
"25865";3;4;25865;"defect";"defect";2;2
"25866";1;6;25866;"cooperate";"defect";0;5
"25867";5;2;25867;"cooperate";"cooperate";4;4
"25868";8;7;25868;"defect";"defect";2;2
"25869";8;4;25869;"defect";"defect";2;2
"25870";1;2;25870;"cooperate";"cooperate";4;4
"25871";5;3;25871;"cooperate";"cooperate";4;4
"25872";7;6;25872;"defect";"defect";2;2
"25873";1;4;25873;"cooperate";"cooperate";4;4
"25874";8;3;25874;"cooperate";"cooperate";4;4
"25875";5;2;25875;"cooperate";"cooperate";4;4
"25876";6;7;25876;"defect";"defect";2;2
"25877";5;7;25877;"defect";"defect";2;2
"25878";4;1;25878;"defect";"cooperate";5;0
"25879";6;8;25879;"defect";"defect";2;2
"25880";2;3;25880;"cooperate";"cooperate";4;4
"25881";8;4;25881;"defect";"defect";2;2
"25882";2;1;25882;"cooperate";"cooperate";4;4
"25883";6;5;25883;"defect";"defect";2;2
"25884";3;7;25884;"defect";"defect";2;2
"25885";4;8;25885;"defect";"defect";2;2
"25886";5;7;25886;"defect";"defect";2;2
"25887";2;1;25887;"cooperate";"cooperate";4;4
"25888";3;6;25888;"defect";"defect";2;2
"25889";5;3;25889;"cooperate";"cooperate";4;4
"25890";2;7;25890;"defect";"defect";2;2
"25891";4;1;25891;"defect";"cooperate";5;0
"25892";6;8;25892;"defect";"defect";2;2
"25893";5;7;25893;"defect";"defect";2;2
"25894";8;3;25894;"cooperate";"cooperate";4;4
"25895";4;1;25895;"defect";"cooperate";5;0
"25896";6;2;25896;"defect";"defect";2;2
"25897";4;1;25897;"cooperate";"cooperate";4;4
"25898";3;8;25898;"cooperate";"cooperate";4;4
"25899";7;5;25899;"defect";"defect";2;2
"25900";6;2;25900;"defect";"defect";2;2
"25901";3;7;25901;"defect";"defect";2;2
"25902";5;4;25902;"defect";"defect";2;2
"25903";1;6;25903;"cooperate";"defect";0;5
"25904";2;8;25904;"cooperate";"cooperate";4;4
"25905";7;4;25905;"defect";"defect";2;2
"25906";8;1;25906;"cooperate";"cooperate";4;4
"25907";6;3;25907;"defect";"defect";2;2
"25908";2;5;25908;"cooperate";"cooperate";4;4
"25909";4;3;25909;"defect";"defect";2;2
"25910";2;1;25910;"cooperate";"cooperate";4;4
"25911";7;8;25911;"defect";"defect";2;2
"25912";5;6;25912;"defect";"defect";2;2
"25913";6;7;25913;"defect";"defect";2;2
"25914";2;8;25914;"cooperate";"cooperate";4;4
"25915";3;4;25915;"defect";"defect";2;2
"25916";5;1;25916;"cooperate";"cooperate";4;4
"25917";5;6;25917;"defect";"defect";2;2
"25918";2;8;25918;"cooperate";"cooperate";4;4
"25919";4;3;25919;"defect";"defect";2;2
"25920";7;1;25920;"defect";"cooperate";5;0
"25921";6;2;25921;"defect";"defect";2;2
"25922";3;1;25922;"cooperate";"cooperate";4;4
"25923";5;8;25923;"cooperate";"cooperate";4;4
"25924";7;4;25924;"defect";"defect";2;2
"25925";7;3;25925;"defect";"defect";2;2
"25926";6;4;25926;"defect";"defect";2;2
"25927";8;2;25927;"cooperate";"cooperate";4;4
"25928";5;1;25928;"cooperate";"cooperate";4;4
"25929";4;3;25929;"defect";"defect";2;2
"25930";1;5;25930;"cooperate";"cooperate";4;4
"25931";2;7;25931;"defect";"defect";2;2
"25932";6;8;25932;"defect";"defect";2;2
"25933";7;8;25933;"defect";"defect";2;2
"25934";4;2;25934;"defect";"defect";2;2
"25935";3;1;25935;"cooperate";"cooperate";4;4
"25936";6;5;25936;"defect";"defect";2;2
"25937";8;1;25937;"cooperate";"cooperate";4;4
"25938";2;5;25938;"cooperate";"cooperate";4;4
"25939";6;4;25939;"defect";"defect";2;2
"25940";7;3;25940;"defect";"defect";2;2
"25941";8;1;25941;"cooperate";"cooperate";4;4
"25942";5;3;25942;"cooperate";"cooperate";4;4
"25943";7;4;25943;"defect";"defect";2;2
"25944";2;6;25944;"defect";"defect";2;2
"25945";8;3;25945;"cooperate";"cooperate";4;4
"25946";4;7;25946;"defect";"defect";2;2
"25947";6;1;25947;"defect";"cooperate";5;0
"25948";2;5;25948;"cooperate";"cooperate";4;4
"25949";7;2;25949;"defect";"defect";2;2
"25950";6;5;25950;"defect";"defect";2;2
"25951";3;1;25951;"cooperate";"cooperate";4;4
"25952";8;4;25952;"defect";"defect";2;2
"25953";2;6;25953;"defect";"defect";2;2
"25954";3;1;25954;"cooperate";"cooperate";4;4
"25955";7;5;25955;"defect";"defect";2;2
"25956";4;8;25956;"defect";"defect";2;2
"25957";1;4;25957;"cooperate";"defect";0;5
"25958";7;6;25958;"defect";"defect";2;2
"25959";8;2;25959;"cooperate";"cooperate";4;4
"25960";5;3;25960;"cooperate";"cooperate";4;4
"25961";8;1;25961;"cooperate";"cooperate";4;4
"25962";7;3;25962;"defect";"defect";2;2
"25963";5;4;25963;"defect";"defect";2;2
"25964";6;2;25964;"defect";"defect";2;2
"25965";2;6;25965;"defect";"defect";2;2
"25966";3;4;25966;"defect";"defect";2;2
"25967";8;5;25967;"cooperate";"cooperate";4;4
"25968";7;1;25968;"defect";"cooperate";5;0
"25969";2;8;25969;"cooperate";"cooperate";4;4
"25970";4;7;25970;"defect";"defect";2;2
"25971";5;3;25971;"cooperate";"cooperate";4;4
"25972";1;6;25972;"cooperate";"defect";0;5
"25973";5;3;25973;"cooperate";"cooperate";4;4
"25974";1;8;25974;"cooperate";"cooperate";4;4
"25975";7;6;25975;"defect";"defect";2;2
"25976";4;2;25976;"defect";"defect";2;2
"25977";3;1;25977;"cooperate";"cooperate";4;4
"25978";8;7;25978;"defect";"defect";2;2
"25979";6;4;25979;"defect";"defect";2;2
"25980";5;2;25980;"cooperate";"cooperate";4;4
"25981";7;1;25981;"defect";"cooperate";5;0
"25982";3;2;25982;"cooperate";"cooperate";4;4
"25983";4;5;25983;"defect";"defect";2;2
"25984";6;8;25984;"defect";"defect";2;2
"25985";2;8;25985;"cooperate";"cooperate";4;4
"25986";4;5;25986;"defect";"defect";2;2
"25987";7;1;25987;"defect";"cooperate";5;0
"25988";3;6;25988;"defect";"defect";2;2
"25989";2;6;25989;"defect";"defect";2;2
"25990";4;5;25990;"defect";"defect";2;2
"25991";1;8;25991;"cooperate";"cooperate";4;4
"25992";7;3;25992;"defect";"defect";2;2
"25993";4;3;25993;"defect";"defect";2;2
"25994";8;2;25994;"cooperate";"cooperate";4;4
"25995";6;1;25995;"defect";"cooperate";5;0
"25996";5;7;25996;"defect";"defect";2;2
"25997";3;7;25997;"defect";"defect";2;2
"25998";4;8;25998;"defect";"defect";2;2
"25999";1;6;25999;"cooperate";"defect";0;5
"26000";2;5;26000;"cooperate";"cooperate";4;4
"26001";7;4;26001;"defect";"defect";2;2
"26002";1;8;26002;"cooperate";"cooperate";4;4
"26003";6;5;26003;"defect";"defect";2;2
"26004";3;2;26004;"cooperate";"cooperate";4;4
"26005";1;4;26005;"cooperate";"defect";0;5
"26006";3;8;26006;"cooperate";"cooperate";4;4
"26007";6;5;26007;"defect";"defect";2;2
"26008";7;2;26008;"defect";"defect";2;2
"26009";6;8;26009;"defect";"defect";2;2
"26010";2;1;26010;"cooperate";"cooperate";4;4
"26011";3;4;26011;"defect";"defect";2;2
"26012";7;5;26012;"defect";"defect";2;2
"26013";2;5;26013;"cooperate";"cooperate";4;4
"26014";7;3;26014;"defect";"defect";2;2
"26015";4;6;26015;"defect";"defect";2;2
"26016";8;1;26016;"cooperate";"cooperate";4;4
"26017";3;4;26017;"defect";"defect";2;2
"26018";5;1;26018;"cooperate";"cooperate";4;4
"26019";6;2;26019;"defect";"defect";2;2
"26020";7;8;26020;"defect";"defect";2;2
"26021";4;5;26021;"defect";"defect";2;2
"26022";1;2;26022;"cooperate";"cooperate";4;4
"26023";6;3;26023;"defect";"defect";2;2
"26024";8;7;26024;"defect";"defect";2;2
"26025";8;7;26025;"defect";"defect";2;2
"26026";3;1;26026;"cooperate";"cooperate";4;4
"26027";5;6;26027;"defect";"defect";2;2
"26028";2;4;26028;"defect";"defect";2;2
"26029";2;1;26029;"cooperate";"cooperate";4;4
"26030";5;3;26030;"cooperate";"cooperate";4;4
"26031";6;7;26031;"defect";"defect";2;2
"26032";4;8;26032;"defect";"defect";2;2
"26033";1;5;26033;"cooperate";"cooperate";4;4
"26034";6;4;26034;"defect";"defect";2;2
"26035";8;3;26035;"cooperate";"cooperate";4;4
"26036";7;2;26036;"defect";"defect";2;2
"26037";7;5;26037;"defect";"defect";2;2
"26038";3;4;26038;"defect";"defect";2;2
"26039";2;8;26039;"cooperate";"cooperate";4;4
"26040";6;1;26040;"defect";"cooperate";5;0
"26041";8;6;26041;"defect";"defect";2;2
"26042";2;1;26042;"cooperate";"cooperate";4;4
"26043";5;7;26043;"defect";"defect";2;2
"26044";3;4;26044;"defect";"defect";2;2
"26045";3;4;26045;"defect";"defect";2;2
"26046";1;2;26046;"cooperate";"cooperate";4;4
"26047";6;5;26047;"defect";"defect";2;2
"26048";7;8;26048;"defect";"defect";2;2
"26049";4;3;26049;"defect";"defect";2;2
"26050";1;6;26050;"cooperate";"defect";0;5
"26051";8;5;26051;"cooperate";"cooperate";4;4
"26052";7;2;26052;"defect";"defect";2;2
"26053";3;1;26053;"cooperate";"cooperate";4;4
"26054";4;2;26054;"defect";"defect";2;2
"26055";7;5;26055;"defect";"defect";2;2
"26056";8;6;26056;"defect";"defect";2;2
"26057";5;6;26057;"defect";"defect";2;2
"26058";4;7;26058;"defect";"defect";2;2
"26059";2;8;26059;"cooperate";"cooperate";4;4
"26060";3;1;26060;"cooperate";"cooperate";4;4
"26061";1;8;26061;"cooperate";"cooperate";4;4
"26062";7;3;26062;"defect";"defect";2;2
"26063";4;6;26063;"defect";"defect";2;2
"26064";5;2;26064;"cooperate";"cooperate";4;4
"26065";1;7;26065;"cooperate";"defect";0;5
"26066";3;2;26066;"cooperate";"cooperate";4;4
"26067";8;6;26067;"defect";"defect";2;2
"26068";5;4;26068;"defect";"defect";2;2
"26069";2;8;26069;"cooperate";"cooperate";4;4
"26070";3;5;26070;"cooperate";"cooperate";4;4
"26071";6;1;26071;"defect";"cooperate";5;0
"26072";4;7;26072;"defect";"defect";2;2
"26073";7;2;26073;"defect";"defect";2;2
"26074";6;4;26074;"defect";"defect";2;2
"26075";3;1;26075;"cooperate";"cooperate";4;4
"26076";8;5;26076;"cooperate";"cooperate";4;4
"26077";1;7;26077;"cooperate";"defect";0;5
"26078";3;6;26078;"defect";"defect";2;2
"26079";2;4;26079;"defect";"defect";2;2
"26080";5;8;26080;"cooperate";"cooperate";4;4
"26081";2;5;26081;"cooperate";"cooperate";4;4
"26082";1;6;26082;"cooperate";"defect";0;5
"26083";8;7;26083;"defect";"defect";2;2
"26084";3;4;26084;"defect";"defect";2;2
"26085";2;7;26085;"defect";"defect";2;2
"26086";3;8;26086;"cooperate";"cooperate";4;4
"26087";6;1;26087;"defect";"cooperate";5;0
"26088";4;5;26088;"defect";"defect";2;2
"26089";4;6;26089;"defect";"defect";2;2
"26090";8;2;26090;"cooperate";"cooperate";4;4
"26091";5;1;26091;"cooperate";"cooperate";4;4
"26092";7;3;26092;"defect";"defect";2;2
"26093";2;7;26093;"defect";"defect";2;2
"26094";5;8;26094;"cooperate";"cooperate";4;4
"26095";1;6;26095;"cooperate";"defect";0;5
"26096";4;3;26096;"defect";"defect";2;2
"26097";7;8;26097;"defect";"defect";2;2
"26098";3;4;26098;"defect";"defect";2;2
"26099";6;5;26099;"defect";"defect";2;2
"26100";1;2;26100;"cooperate";"cooperate";4;4
"26101";5;2;26101;"cooperate";"cooperate";4;4
"26102";6;7;26102;"defect";"defect";2;2
"26103";1;4;26103;"cooperate";"defect";0;5
"26104";8;3;26104;"cooperate";"cooperate";4;4
"26105";7;5;26105;"defect";"defect";2;2
"26106";2;8;26106;"cooperate";"cooperate";4;4
"26107";3;4;26107;"defect";"defect";2;2
"26108";1;6;26108;"cooperate";"defect";0;5
"26109";2;6;26109;"defect";"defect";2;2
"26110";3;4;26110;"defect";"defect";2;2
"26111";5;8;26111;"cooperate";"cooperate";4;4
"26112";1;7;26112;"cooperate";"defect";0;5
"26113";8;1;26113;"cooperate";"cooperate";4;4
"26114";6;3;26114;"defect";"defect";2;2
"26115";7;5;26115;"defect";"defect";2;2
"26116";4;2;26116;"defect";"defect";2;2
"26117";4;1;26117;"cooperate";"cooperate";4;4
"26118";5;3;26118;"cooperate";"cooperate";4;4
"26119";2;8;26119;"cooperate";"cooperate";4;4
"26120";6;7;26120;"defect";"defect";2;2
"26121";2;4;26121;"defect";"defect";2;2
"26122";7;1;26122;"defect";"cooperate";5;0
"26123";3;8;26123;"cooperate";"cooperate";4;4
"26124";6;5;26124;"defect";"defect";2;2
"26125";8;2;26125;"cooperate";"cooperate";4;4
"26126";6;7;26126;"defect";"defect";2;2
"26127";5;3;26127;"cooperate";"cooperate";4;4
"26128";1;4;26128;"cooperate";"defect";0;5
"26129";6;2;26129;"defect";"defect";2;2
"26130";5;4;26130;"defect";"defect";2;2
"26131";8;1;26131;"cooperate";"cooperate";4;4
"26132";3;7;26132;"defect";"defect";2;2
"26133";1;3;26133;"cooperate";"cooperate";4;4
"26134";4;7;26134;"defect";"defect";2;2
"26135";5;8;26135;"cooperate";"cooperate";4;4
"26136";2;6;26136;"defect";"defect";2;2
"26137";3;8;26137;"cooperate";"cooperate";4;4
"26138";2;4;26138;"defect";"defect";2;2
"26139";6;1;26139;"defect";"cooperate";5;0
"26140";7;5;26140;"defect";"defect";2;2
"26141";3;6;26141;"defect";"defect";2;2
"26142";8;7;26142;"defect";"defect";2;2
"26143";5;4;26143;"defect";"defect";2;2
"26144";1;2;26144;"cooperate";"cooperate";4;4
"26145";4;3;26145;"defect";"defect";2;2
"26146";7;8;26146;"defect";"defect";2;2
"26147";2;5;26147;"cooperate";"cooperate";4;4
"26148";6;1;26148;"defect";"cooperate";5;0
"26149";8;4;26149;"defect";"defect";2;2
"26150";1;5;26150;"cooperate";"cooperate";4;4
"26151";3;6;26151;"defect";"defect";2;2
"26152";2;7;26152;"defect";"defect";2;2
"26153";2;8;26153;"cooperate";"cooperate";4;4
"26154";7;5;26154;"defect";"defect";2;2
"26155";6;3;26155;"defect";"defect";2;2
"26156";1;4;26156;"cooperate";"defect";0;5
"26157";6;7;26157;"defect";"defect";2;2
"26158";4;5;26158;"defect";"defect";2;2
"26159";1;8;26159;"cooperate";"cooperate";4;4
"26160";3;2;26160;"cooperate";"cooperate";4;4
"26161";8;5;26161;"cooperate";"cooperate";4;4
"26162";1;6;26162;"cooperate";"defect";0;5
"26163";7;2;26163;"defect";"defect";2;2
"26164";3;4;26164;"defect";"defect";2;2
"26165";6;2;26165;"defect";"defect";2;2
"26166";3;8;26166;"cooperate";"cooperate";4;4
"26167";1;7;26167;"cooperate";"defect";0;5
"26168";4;5;26168;"defect";"defect";2;2
"26169";6;3;26169;"defect";"defect";2;2
"26170";2;1;26170;"cooperate";"cooperate";4;4
"26171";4;8;26171;"defect";"defect";2;2
"26172";5;7;26172;"defect";"defect";2;2
"26173";3;1;26173;"cooperate";"cooperate";4;4
"26174";7;5;26174;"defect";"defect";2;2
"26175";2;4;26175;"defect";"defect";2;2
"26176";6;8;26176;"defect";"defect";2;2
"26177";4;1;26177;"defect";"cooperate";5;0
"26178";3;8;26178;"cooperate";"cooperate";4;4
"26179";7;2;26179;"defect";"defect";2;2
"26180";6;5;26180;"defect";"defect";2;2
"26181";4;7;26181;"defect";"defect";2;2
"26182";2;3;26182;"cooperate";"cooperate";4;4
"26183";6;1;26183;"defect";"cooperate";5;0
"26184";8;5;26184;"cooperate";"cooperate";4;4
"26185";5;2;26185;"cooperate";"cooperate";4;4
"26186";4;7;26186;"defect";"defect";2;2
"26187";6;1;26187;"defect";"cooperate";5;0
"26188";8;3;26188;"cooperate";"cooperate";4;4
"26189";2;8;26189;"cooperate";"cooperate";4;4
"26190";4;1;26190;"cooperate";"cooperate";4;4
"26191";6;5;26191;"defect";"defect";2;2
"26192";7;3;26192;"defect";"defect";2;2
"26193";2;4;26193;"defect";"defect";2;2
"26194";7;5;26194;"defect";"defect";2;2
"26195";6;1;26195;"defect";"cooperate";5;0
"26196";8;3;26196;"cooperate";"cooperate";4;4
"26197";2;6;26197;"defect";"defect";2;2
"26198";5;8;26198;"cooperate";"cooperate";4;4
"26199";7;1;26199;"defect";"cooperate";5;0
"26200";3;4;26200;"defect";"defect";2;2
"26201";7;1;26201;"defect";"cooperate";5;0
"26202";2;6;26202;"defect";"defect";2;2
"26203";8;3;26203;"cooperate";"cooperate";4;4
"26204";5;4;26204;"defect";"defect";2;2
"26205";3;5;26205;"cooperate";"cooperate";4;4
"26206";2;4;26206;"defect";"defect";2;2
"26207";7;1;26207;"defect";"cooperate";5;0
"26208";8;6;26208;"defect";"defect";2;2
"26209";8;5;26209;"cooperate";"cooperate";4;4
"26210";6;7;26210;"defect";"defect";2;2
"26211";1;2;26211;"cooperate";"cooperate";4;4
"26212";3;4;26212;"defect";"defect";2;2
"26213";1;5;26213;"cooperate";"cooperate";4;4
"26214";4;8;26214;"defect";"defect";2;2
"26215";7;6;26215;"defect";"defect";2;2
"26216";3;2;26216;"cooperate";"cooperate";4;4
"26217";5;8;26217;"cooperate";"cooperate";4;4
"26218";1;7;26218;"cooperate";"defect";0;5
"26219";3;6;26219;"defect";"defect";2;2
"26220";4;2;26220;"defect";"defect";2;2
"26221";5;6;26221;"defect";"defect";2;2
"26222";1;4;26222;"cooperate";"defect";0;5
"26223";8;3;26223;"cooperate";"cooperate";4;4
"26224";7;2;26224;"defect";"defect";2;2
"26225";7;1;26225;"defect";"cooperate";5;0
"26226";2;5;26226;"cooperate";"cooperate";4;4
"26227";4;6;26227;"defect";"defect";2;2
"26228";3;8;26228;"cooperate";"cooperate";4;4
"26229";8;6;26229;"defect";"defect";2;2
"26230";1;2;26230;"cooperate";"cooperate";4;4
"26231";7;4;26231;"defect";"defect";2;2
"26232";3;5;26232;"cooperate";"cooperate";4;4
"26233";3;4;26233;"defect";"defect";2;2
"26234";1;5;26234;"cooperate";"cooperate";4;4
"26235";6;8;26235;"defect";"defect";2;2
"26236";7;2;26236;"defect";"defect";2;2
"26237";5;8;26237;"cooperate";"cooperate";4;4
"26238";6;4;26238;"defect";"defect";2;2
"26239";7;1;26239;"defect";"cooperate";5;0
"26240";2;3;26240;"cooperate";"cooperate";4;4
"26241";4;6;26241;"defect";"defect";2;2
"26242";3;2;26242;"cooperate";"cooperate";4;4
"26243";5;8;26243;"cooperate";"cooperate";4;4
"26244";7;1;26244;"defect";"cooperate";5;0
"26245";8;3;26245;"cooperate";"cooperate";4;4
"26246";7;1;26246;"defect";"cooperate";5;0
"26247";5;4;26247;"defect";"defect";2;2
"26248";6;2;26248;"defect";"defect";2;2
"26249";7;2;26249;"defect";"defect";2;2
"26250";1;5;26250;"cooperate";"cooperate";4;4
"26251";8;4;26251;"defect";"defect";2;2
"26252";6;3;26252;"defect";"defect";2;2
"26253";2;6;26253;"defect";"defect";2;2
"26254";1;4;26254;"cooperate";"defect";0;5
"26255";7;3;26255;"defect";"defect";2;2
"26256";8;5;26256;"cooperate";"cooperate";4;4
"26257";8;2;26257;"cooperate";"cooperate";4;4
"26258";5;6;26258;"defect";"defect";2;2
"26259";7;1;26259;"defect";"cooperate";5;0
"26260";4;3;26260;"defect";"defect";2;2
"26261";5;6;26261;"defect";"defect";2;2
"26262";4;2;26262;"defect";"defect";2;2
"26263";8;7;26263;"defect";"defect";2;2
"26264";3;1;26264;"cooperate";"cooperate";4;4
"26265";4;6;26265;"defect";"defect";2;2
"26266";3;7;26266;"defect";"defect";2;2
"26267";2;1;26267;"cooperate";"cooperate";4;4
"26268";8;5;26268;"cooperate";"cooperate";4;4
"26269";8;1;26269;"cooperate";"cooperate";4;4
"26270";7;3;26270;"defect";"defect";2;2
"26271";4;6;26271;"defect";"defect";2;2
"26272";2;5;26272;"cooperate";"cooperate";4;4
"26273";6;3;26273;"defect";"defect";2;2
"26274";5;8;26274;"cooperate";"cooperate";4;4
"26275";4;2;26275;"defect";"defect";2;2
"26276";7;1;26276;"defect";"cooperate";5;0
"26277";3;7;26277;"defect";"defect";2;2
"26278";4;8;26278;"defect";"defect";2;2
"26279";6;5;26279;"defect";"defect";2;2
"26280";1;2;26280;"cooperate";"cooperate";4;4
"26281";8;7;26281;"defect";"defect";2;2
"26282";4;1;26282;"defect";"cooperate";5;0
"26283";5;2;26283;"cooperate";"cooperate";4;4
"26284";6;3;26284;"defect";"defect";2;2
"26285";5;6;26285;"defect";"defect";2;2
"26286";4;1;26286;"cooperate";"cooperate";4;4
"26287";3;8;26287;"cooperate";"cooperate";4;4
"26288";2;7;26288;"defect";"defect";2;2
"26289";3;7;26289;"defect";"defect";2;2
"26290";2;6;26290;"defect";"defect";2;2
"26291";1;4;26291;"cooperate";"defect";0;5
"26292";5;8;26292;"cooperate";"cooperate";4;4
"26293";5;4;26293;"defect";"defect";2;2
"26294";8;2;26294;"cooperate";"cooperate";4;4
"26295";1;6;26295;"cooperate";"defect";0;5
"26296";3;7;26296;"defect";"defect";2;2
"26297";3;8;26297;"cooperate";"cooperate";4;4
"26298";2;7;26298;"defect";"defect";2;2
"26299";6;1;26299;"defect";"cooperate";5;0
"26300";5;4;26300;"defect";"defect";2;2
"26301";3;7;26301;"defect";"defect";2;2
"26302";1;4;26302;"cooperate";"defect";0;5
"26303";6;2;26303;"defect";"defect";2;2
"26304";5;8;26304;"cooperate";"cooperate";4;4
"26305";5;8;26305;"cooperate";"cooperate";4;4
"26306";2;1;26306;"cooperate";"cooperate";4;4
"26307";3;7;26307;"defect";"defect";2;2
"26308";4;6;26308;"defect";"defect";2;2
"26309";7;6;26309;"defect";"defect";2;2
"26310";1;2;26310;"cooperate";"cooperate";4;4
"26311";3;8;26311;"cooperate";"cooperate";4;4
"26312";4;5;26312;"defect";"defect";2;2
"26313";8;5;26313;"cooperate";"cooperate";4;4
"26314";6;4;26314;"defect";"defect";2;2
"26315";3;1;26315;"cooperate";"cooperate";4;4
"26316";7;2;26316;"defect";"defect";2;2
"26317";6;7;26317;"defect";"defect";2;2
"26318";2;4;26318;"defect";"defect";2;2
"26319";3;5;26319;"cooperate";"cooperate";4;4
"26320";1;8;26320;"cooperate";"cooperate";4;4
"26321";3;7;26321;"defect";"defect";2;2
"26322";1;2;26322;"cooperate";"cooperate";4;4
"26323";5;6;26323;"defect";"defect";2;2
"26324";4;8;26324;"defect";"defect";2;2
"26325";2;8;26325;"cooperate";"cooperate";4;4
